id,name,size,email,phone,website,address,city,rating,reviews,source,last_updated
ChIJ_UB6GQDftkARlcN93d4wElo,Incarcari Freon Auto,small,,0752 567 607,https://www.facebook.com/profile.php?id=61557359010801,"Strada Brăilei 144, 800402 Galați, România",800402 Galați,5,1,google_places,2026-02-14T16:14:19Z
ChIJ3-kVNMPetkAR6luKftGjtiA,La Garaj,small,,0753 569 987,,"Bloc M2, Strada Stadionului 2, 800402 Galați, România",800402 Galați,5,2,google_places,2026-02-14T16:14:20Z
ChIJS0sHKnTftkAR8LxVcpQOaw4,Service carxpert,small,,,,"Strada Vădeni, Galați, România",Galați,4.5,34,google_places,2026-02-14T16:14:20Z
ChIJC_Y6dEvntkARGZAEKGEeGG8,Service Auto Shanty Luk Galati,small,,0722 236 153,,"Cartier Vânători, Galați, România",Galați,5,7,google_places,2026-02-14T16:14:20Z
ChIJEx8PPDrftkARANVmFuT1GXI,Vulcanizare Non Stop Galati - La Paul / Vulcanizare mobilă,large,,0755 913 825,http://facebook.com/VulcanizareNonstopGalati/,"Bulevardul Dunărea 42a, 800633 Galați, România",800633 Galați,3.7,244,google_places,2026-02-14T16:14:21Z
ChIJmdugEgDftkARIe25JEYyeTY,Diagnoză Auto,small,,,,"Strada Tunelului 5, Galați, România",Galați,5,2,google_places,2026-02-14T16:14:22Z
ChIJd1l0CbzftkARxOtHhGhcK1c,Best auto activ,medium,contact@auto-activ.ro,0788 126 545,http://auto-activ.ro/,"Bulevardul Basarabiei, 800241 Galați, România",800241 Galați,4.5,152,google_places,2026-02-14T16:14:23Z
ChIJt4jEK3BJskARx5R7u4lasX0,Carserv Impex,small,carserv_impex@yahoo.com,0244 587 337,https://www.serviceautoploiesti.ro/Service_auto/detalii-Carserv_Impex,"Strada Sondelor 55, 107592 Ploiești, România",107592 Ploiești,3.7,39,google_places,2026-02-14T16:14:35Z
ChIJ2eLxuCFKskARCksoWHL_UCU,TIOVA SERVICE S.R.L.,small,,0723 518 331,https://www.listafirme.ro/tiova-service-srl-8340369/,"Strada Poștei 63, 100162 Ploiești, România",100162 Ploiești,4.7,38,google_places,2026-02-14T16:14:38Z
ChIJc9wEv5xJskARche2ygeqxJY,BOGMAN AUTO S.R.L.,medium,,,,"Strada Gheorghe Grigore Cantacuzino G., 131, 100016 Ploiești, România",100016 Ploiești,4,81,google_places,2026-02-14T16:14:38Z
ChIJfQWUDbw3skARCiE0udMHZ7c,Service Auto Multimarca ( VBI Services ),small,,0744 329 371,,"Str. Mircea cel Bătrân 222, Ploiești, România",Ploiești,5,5,google_places,2026-02-14T16:14:39Z
ChIJfxr0UiVJskARHywcWO6fhEQ,Service Auto,small,,,,"Strada Tarcău 28, Ploiești, România",Ploiești,4,1,google_places,2026-02-14T16:14:39Z
ChIJcZI2FwZHRkcRsVXnrHuLj9w,DEBLOCARI AUTO ORADEA / DEBLOCARI USI / METALICE / Lacatus / reparatii termopane Oradea Silvotop - la cel mai bun pret,large,,0752 081 462,https://www.silvotop.ro/,"Strada Republicii 45, 410167 Oradea, România",410167 Oradea,5,214,google_places,2026-02-14T16:14:53Z
ChIJoTi3vszZYGcRJdBJ4I7ZkTc,"Tractari auto, camioane Oradea - Disponibil 24/24 NON STOP si in Ungaria",medium,zsotrans@yahoo.com,0771 483 293,https://zsotractari.ro/,"Strada Poieniței 27, 410270 Oradea, România",410270 Oradea,5,157,google_places,2026-02-14T16:14:54Z
ChIJS9r4__k4RkcR5jraaSJrHSs,Prompt Auto Service,medium,wXrRqdfVNnYeGTS7Q@L.pAjZocu0,0771 195 267,http://www.promptautoservice.ro/,"DN76, 417495 Sânmartin, România",417495 Sânmartin,4.7,106,google_places,2026-02-14T16:14:56Z
ChIJZV13K8NnRUcRhZLZsVJoo3Y,Autovest Garage,medium,service@autovestgarage.ro,0756 370 104,http://www.autovestgarage.ro/,"Calea Torontalului, Timișoara, România",Timișoara,4.6,150,google_places,2026-02-14T16:21:47Z
ChIJfdPJ-_EBskAR7qwpcTnQ-dM,expertvulcanizare.ro,large,,0738 843 444,https://expertvulcanizare.ro/,"Șoseaua Pipera, 022319 București, România",022319 București,4.3,203,google_places,2026-02-15T07:32:49Z
ChIJ-7Qso-35sUAR3AiLSaUxHO0,AutoHoff Constatari Daune Rca Accidente Usoare,medium,office@autohoff.ro,0721 833 888,http://www.autohoff.ro/,"Centura București, 077145 Pantelimon, România",077145 Pantelimon,4.6,52,google_places,2026-02-15T07:32:51Z
ChIJpX7PbhP3sUARkbOM4VoiPMc,Ankraus Grup SRL,small,,0727 448 561,,"Strada Sinaia 53A, Ștefăneștii de Jos, România",Ștefăneștii de Jos,3.9,15,google_places,2026-02-15T07:32:52Z
ChIJj7lYQM75sUARvTEW0qNJnQM,VULCANIZARE VOLUNTARI RM,medium,,0769 470 201,,"Bulevardul Voluntari 29 C, 077190 Voluntari, România",077190 Voluntari,4.6,62,google_places,2026-02-15T07:32:52Z
ChIJfUNaYKACskAR8Hsr3FGDDv0,vulcanizare pipera,medium,,0769 268 281,,"Bulevardul Pipera 32, 077190 Voluntari, România",077190 Voluntari,4.6,176,google_places,2026-02-15T07:32:53Z
ChIJ17h404odskARjdhgkNnKQnU,S.C. Anghel AndreEryc Vulcanizare S.R.L.,medium,,0735 185 398,,"Strada Ștefan cel Mare 32, 077180 Tunari, România",077180 Tunari,4.5,70,google_places,2026-02-15T07:32:53Z
ChIJdbim64pdRUcRMk9VsHTDpZY,ServiceTim,large,,,https://servicetim.ro/?utm_source=gmb&utm_medium=referral,"Strada Ștefan cel Mare 58, 300562 Timișoara, România",300562 Timișoara,4.3,265,google_places,2026-02-15T07:33:17Z
ChIJ8_ISEK_7ykARm94Rr_VwH74,Delcar,medium,,0232 222 888,,"Strada Arhitect Ioan Berindei, 700615 Iași, România",700615 Iași,4.1,183,google_places,2026-02-15T07:33:28Z
ChIJz9uAtxrZUkcRyo02xoA1dAI,Retrofit Auto Craiova,large,contact@retrofit-auto.ro,0738 222 883,http://www.retrofit-auto.ro/,"Strada Constantin Gherghina 4, 207121 Craiova, România",207121 Craiova,5,249,google_places,2026-02-15T07:33:53Z
ChIJdQgxw9fftkARVWW26XCWns0,Geometrie Roti Galati,large,,0758 955 925,https://geometrierotigalati.ro/,"Strada Movilei 88, 000000 Galați, România",000000 Galați,4.6,291,google_places,2026-02-15T07:34:16Z
ChIJ4bF1NAX9sUAR-adU6tpinoU,Carra - Service Auto Multimarcă,small,,0744 501 537,,"Strada Meridianului 3, 077160 București, România",077160 București,5,29,google_places,2026-02-16T05:00:54Z
ChIJB3-DobUBskARHKemAhT41UE,Aerotek Automotive - Service auto multimarca specializat MAZDA,large,aerotek@aerotek.ro,0752 577 277,http://www.aerotek.ro/,"Bulevardul Timișoara 104B, 061334 București, România",061334 București,4.7,312,google_places,2026-02-16T05:00:56Z
ChIJKXrh2wv7sUAR4ufxNCFATDk,ADR BIT - Service Auto Multimarca,small,,0767 269 049,https://www.facebook.com/ADR-BIT-106552781943484/,"Str. Prelungirea Gării Cățelu 16, 032981 București, România",032981 București,4.8,12,google_places,2026-02-16T05:00:57Z
ChIJ40AiFAD_sUARYwTPbKCtBiI,Service Auto Multimarcă,unknown,,,,"Calea Văcărești 276, 040062 București, România",040062 București,,,google_places,2026-02-16T05:00:58Z
ChIJXxgZaiL_rUARQnJjaf-pLR4,Service Auto Multimarca,small,,0766 833 522,http://davyo.ro/,"Prelungirea Ghencea 93, 769661 București, România",769661 București,1,1,google_places,2026-02-16T05:00:59Z
ChIJcf6CjkH8sUAROwQE4KElu6E,MULTIBRAND SERVICE AUTO - zona Pallady,medium,adrian.mateescu@multibrand.ro,0727 777 293,http://www.multibrand.ro/,"Strada Nicolae Teclu 5, 032368 București, România",032368 București,4.4,86,google_places,2026-02-16T05:01:00Z
ChIJ-fYlNDMCskAR84r8T9m60hA,Classic Auto - Service Multi Marca,medium,,0734 873 923,,"Strada Scărișoara 10, 012244 București, România",012244 București,4.2,50,google_places,2026-02-16T05:01:00Z
ChIJaf1fxcb-sUARBTCqAxN7GiA,Autowab,medium,,021 324 2303,http://autowab.ro/,"Intrarea Reconstrucției 2, 031726 București, România",031726 București,4.4,193,google_places,2026-02-16T05:01:02Z
ChIJqU8VxAj5sUARqMDEMB9iMxQ,reviziiauto.com - service auto multimarcă,small,,0374 877 480,https://www.reviziiauto.com/,"Bulevardul Basarabia 256, 030352 București, România",030352 București,4.7,18,google_places,2026-02-16T05:01:03Z
ChIJmTk9eYIEskAR8N1sm-MQJsc,Top Autoexpert,medium,office@topautoexpert.ro,0723 240 925,http://www.topautoexpert.ro/,"Strada Dirijorului 57, 075100 București, România",075100 București,4.7,100,google_places,2026-02-16T05:01:04Z
ChIJjacu4lsbskAR4wVfU17hH6w,Diagnoza auto & electrica la domiciliu - Auto-Tester,medium,office@auto-tester.ro,0728 326 386,https://www.auto-tester.ro/,"Calea Bucureștilor 239, 075100 Otopeni, România",075100 Otopeni,4.9,86,google_places,2026-02-16T05:01:17Z
ChIJ_2FFS_sBskARH8qPdNOamsc,Diagnoza Auto Bucuresti,small,,0722 195 152,http://www.facebook.com/BucharestCarDiag,"Strada Valea Ialomiței nr. 7, 061962 București, România",061962 București,4.4,33,google_places,2026-02-16T05:01:18Z
ChIJE-6gPpr_sUARhhegj5LAoC0,Diagnozasector5,medium,office@diagnozasector5.ro,0765 945 295,http://www.diagnozasector5.ro/,"Strada Luica 30, 052455 București, România",052455 București,4.3,64,google_places,2026-02-16T05:01:19Z
ChIJ95DzC6X_sUARJv3Uk4HD3C8,Diagnoza Auto Bucuresti,small,,0730 626 656,,"Strada Înclinată 105, 052034 București, România",052034 București,4,5,google_places,2026-02-16T05:01:20Z
ChIJhbDe30z_sUARCe6EMinnIeA,Diagnoza&Service Auto,small,,0734 139 782,https://www.facebook.com/DiagnozaServiceAuto,"Strada Iordache Năstase 31, 077120 București, România",077120 București,5,4,google_places,2026-02-16T05:01:20Z
ChIJ0auL6Vk2o4sRmPHQp3dE5iM,Service Auto Electrician Diagnoza,small,,0735 588 977,,"Strada Răcari 9, 021301 București, România",021301 București,4.3,4,google_places,2026-02-16T05:01:21Z
ChIJ9xxcp67_sUARkRYDN3U4u6g,TehniCar,medium,,0763 590 122,,"Splaiul Unirii 450, 077160 București, România",077160 București,5,106,google_places,2026-02-16T05:01:32Z
ChIJR_hrpOj4sUARdb7MsHwzcmY,Spido Garage electrica Vw Skoda Seat,large,,0721 999 931,,"Strada Hortensiei 63, 022843 București, România",022843 București,5,527,google_places,2026-02-16T05:01:33Z
ChIJ16hMt43-sUAR8dD-XR7Y3gc,Reparații alternatoare,large,office@reparatii-alternatoare.com,0766 748 211,https://www.reparatii-alternatoare.com/,"Bulevardul Energeticienilor 86, 032092 București, România",032092 București,4.6,368,google_places,2026-02-16T05:01:36Z
ChIJm1dF2dX4sUAR9a8vsxKLxEY,Uncas Nicu SRL,large,,021 253 0253,https://uncasnicu.ro/,"Strada Baicului 57, București, România",București,4.6,1100,google_places,2026-02-16T05:01:52Z
ChIJcWgiHab-sUARnAYgNhuQ2Jk,Auto Diesel Service,medium,,0766 413 412,,"Aleea Laceni, București, România",București,3.8,199,google_places,2026-02-16T05:01:52Z
ChIJc9z2rKUBskARQykqjB8JLIU,Service Electrica Auto Reparatii Alternatoare,medium,,0766 617 188,,"Bulevardul Uverturii 118, 077042 București, România",077042 București,4.6,57,google_places,2026-02-16T05:01:52Z
ChIJBxxbdXj_sUARqVIwnP3HtwQ,Vulcanizare,large,,0723 680 323,http://vulcanizare-wheel.com/,"Strada Mihail Sebastian 90, 061344 București, România",061344 București,4.3,1291,google_places,2026-02-16T05:02:05Z
ChIJibrUuvz-sUARYD-5yFGPneo,Vulcanizare Sector 3. Vulcanizare Mobila Bucuresti. Vulcanizare Non Stop Bucuresti,large,,,,"Strada Ion Minulescu 67-93, 031215 București, România",031215 București,4.5,373,google_places,2026-02-16T05:02:05Z
ChIJfZi7AY3-sUAR3cfKSJWcqf4,Vulcanizare Vitan Non Stop,large,,0735 533 000,,"Calea Vitan 273, 031295 București, România",031295 București,3.9,649,google_places,2026-02-16T05:02:06Z
ChIJR2Wn5FkBskARIeu3JZoeZrg,Vulcanizare auto freon non-stop,large,,0791 534 650,,"Bulevardul Ghencea 134, 077025 București, România",077025 București,4.4,305,google_places,2026-02-16T05:02:06Z
ChIJPTfqkDL_sUAR15VqQyuyDA8,VULCANIZARE Rafael Service,medium,,0766 755 015,,"Șoseaua Giurgiului 259B, 040666 București, România",040666 București,4.7,197,google_places,2026-02-16T05:02:07Z
ChIJUQRKjwD_sUARuPgmjhPBw9I,Vulcanizare mobilă Basarabiei,medium,,0744 883 253,https://www.vulcanizaremobilaoncall.ro/,"Bulevardul Basarabia 40, 022102 București, România",022102 București,4.5,87,google_places,2026-02-16T05:02:11Z
ChIJKb_kDOX4sUARcPWwHrFLt_U,STOYK COMPANY S.R.L.,large,,0722 286 420,http://www.stoykanvelope.ro/,"Șoseaua Fundeni 179B, 022315 București, România",022315 București,4.1,856,google_places,2026-02-16T05:02:12Z
ChIJbTGb5ef-sUARZkliHivr8rs,AUTO SOFT Dudesti - Vulcanizare - Anvelope,large,johndoe@domain.com.,0749 199 664,https://www.auto-soft.ro/,"Calea Dudești 181, 031084 București, România",031084 București,4.4,4150,google_places,2026-02-16T05:02:13Z
ChIJa9E-UE0BskAR1nMU2g8CCbY,Vulcanizare. geometrie. freon auto,medium,,0727 444 560,,"Prelungirea Ghencea 44, 061714 București, România",061714 București,4.5,116,google_places,2026-02-16T05:02:13Z
ChIJUfgnAjb_sUAR1OrqBj70BEc,VULCANIZARE AUTO MOBILĂ VASILE LASCĂR 57,medium,,0735 066 999,,"Strada Vasile Lascăr 57, 030167 București, România",030167 București,4.6,147,google_places,2026-02-16T05:02:14Z
ChIJRWdemSQCskARp6EEbcA8Irc,AUTO VARIANT,large,office@anvelopa-janta.ro,021 224 0307,http://www.anvelopa-janta.ro/,"Bulevardul Ion Mihalache 259, 011182 București, România",011182 București,4.3,865,google_places,2026-02-16T05:02:16Z
ChIJ_fMq8qH-sUAR2i76vvR9GyY,Vulcanizare Nea Puiu,large,,0726 294 070,,"Str. Soldat Stelian N. Mihale 6F, București, România",București,4.9,508,google_places,2026-02-16T05:02:16Z
ChIJZWMjYXj_sUARccjnq-j4IYs,Viopro Vulcan - Vulcanizare Mobila Non Stop sector 3,small,,0787 621 829,,"Strada Morilor 53, 031221 București, România",031221 București,5,14,google_places,2026-02-16T05:02:17Z
ChIJQ--DXSsBskARdfSthU3BZgQ,Vulcanizare Mobila Non-Stop,small,,0726 835 672,https://magistralservicerapid.ro/vulcanizare-mobila-bucuresti/,"Strada Băneasa 37, 077190 București, România",077190 București,3.4,20,google_places,2026-02-16T05:02:32Z
ChIJY8ra_48BskARrDnBm9QD4JM,Atelier PDR indoituri.ro,large,indoituri@aol.com,0763 133 210,https://www.indoituri.ro/,"Strada Humulești nr.35, 052261 București, România",052261 București,4.6,206,google_places,2026-02-16T05:02:45Z
ChIJ1ymSTQj5sUARELLgijwYbh4,"Vopsitorie Auto, Tinichigerie Auto Colentina, Sector 2",small,,031 545 8420,,"Strada Oteșani 22, 023568 București, România",023568 București,3.1,22,google_places,2026-02-16T05:02:46Z
ChIJN8COwNj7sUAREY01SNBIBCg,"PBT SERVICE AUTO ACTIV - Service Auto Comuna Pantelimon. Vopsitorie,Tinichigerie Auto,Service Daune",medium,office@pbtservice.ro,0744 634 640,https://daunercacasco.ro/,"Bulevardul Biruinței 150, 077145 Pantelimon, România",077145 Pantelimon,4.6,99,google_places,2026-02-16T05:02:48Z
ChIJheW7oyT_sUAROWVaIreWgGs,Das Auto Garage Titan Castrol Service,medium,,,https://www.dasautogarage.ro/,"Bulevardul 1 Decembrie 1918 1J, 032463 București, România",032463 București,4.5,126,google_places,2026-02-16T05:03:15Z
ChIJk57jQfMDskARfKe_rXPrpcY,AD Garage,medium,,0742 142 222,http://adgarage.ro/,"Șoseaua Chitilei 359, 012391 București, România",012391 București,4.3,97,google_places,2026-02-16T05:03:18Z
ChIJmf5UnRgCskAR0Ujba0pHoPU,Bosch Car Service - Maco Motors,large,office@macomotors.ro,0722 506 548,https://www.macomotors.ro/,"Strada Virgil Pleșoianu 93, 011526 București, România",011526 București,4.7,242,google_places,2026-02-16T05:03:20Z
ChIJubHRugv_sUARx_YdF3pNSjA,ARAA Service,small,,0728 001 500,,"Strada Fabrica de Chibrituri 24-26, 050183 București, România",050183 București,4.7,6,google_places,2026-02-16T05:03:21Z
ChIJ1xtwNOwBskARaaDwrEbNjNo,Custom Automotive,large,,0737 531 955,https://www.facebook.com/custom.automotive.ford,"Bulevardul Regiei 2, 060204 București, România",060204 București,4.7,305,google_places,2026-02-16T05:03:21Z
ChIJJUkngcYDskARhi5nl65Y290,AB Service - Incarcare Freon si Reparatii Climatizare Auto - CHITILEI 104,large,,0731 059 365,https://business.google.com/v/ab-service-incarcare-freon-si-reparatii-climatizare-auto-chitilei-104/08997581707628795106/2d1c/_?caid=21399962327&agid=162448969334&gclid=EAIaIQobChMIl-XX9tOJjgMVBrCDBx2ACSRxEAAYASAMEgI2OfD_BwE&gad_source=1&gad_campaignid=21399962327&gbraid=0AAAAA9Z3XrOwdF0cQWJkL2XTNmHRKGbS8,"Șoseaua Chitilei 104, 012397 București, România",012397 București,4.8,237,google_places,2026-02-16T05:03:33Z
ChIJqSOyGpIDskARd6shpjR7Z6s,Service AUTOWEB,medium,office@pieseautoshop.ro,0763 148 149,http://pieseautoshop.ro/,"Bulevardul Bucureștii Noi 216, 012369 București, România",012369 București,4.9,81,google_places,2026-02-16T05:03:37Z
ChIJjf_meksDskARWSmhxce8L7E,ANAB AUTO SERVICE,medium,,0765 450 602,https://anab.ro/,"Bulevardul Ion Ionescu de la Brad 6, 013811 București, România",013811 București,4.9,58,google_places,2026-02-16T05:03:37Z
ChIJiQx_t70DskAR8627dJjRgoU,NEW SIERA REPARAȚII-Distributii &Mecanica auto,large,,0753 109 263,http://servicetoyotabucuresti.ro/,"Strada Retortei 25, 013076 București, România",013076 București,5,290,google_places,2026-02-16T05:03:41Z
ChIJOU-WPg8DskARIDkNVxFwXrE,GSH AUTOCLIMA - Reparatii Aer Conditionat Auto Bucuresti. Incarcare Freon Auto Bucuresti,large,Info@gshautoclima.ro,0743 184 194,http://www.gshautoclima.ro/,"Strada Câmpiniţa 21A, 013861 București, România",013861 București,4.4,285,google_places,2026-02-16T05:03:46Z
ChIJMWtvBfoDskARJIg0QoqqZB0,Anvelux HB,medium,ajax-loader@2x.gif,0753 333 888,https://www.anvelux.ro/,"Bulevardul Ion Mihalache 27, 011170 București, România",011170 București,4.9,185,google_places,2026-02-16T05:04:00Z
ChIJD9bBAwICskAR_K_osuQxjRk,Vulcanizare AUTO VARIANT,medium,autovariant@anvelope-service.ro,0766 780 290,http://anvelopenoi.ro/,"Bulevardul Ion Mihalache 14, București, România",București,3.9,197,google_places,2026-02-16T05:04:02Z
ChIJuzyC0n3_sUARf4wD19EugFQ,Vulcanizare Auto ianys,medium,,0767 062 912,,"Strada Mircea Vulcănescu 94, 010864 București, România",010864 București,4.6,117,google_places,2026-02-16T05:04:02Z
ChIJ9ymT5ef-sUARkGlfWuAWk3c,AUTO SOFT Baneasa,large,johndoe@domain.com.,0749 199 663,https://www.auto-soft.ro/,"Bd. Aerogării Nr. 38, 014053 București, România",014053 București,4.3,2393,google_places,2026-02-16T05:04:03Z
ChIJESn3U5cDskAR_yToRXVf8qI,Vulcanizare non stop sector 1 Service Roti Incarcare Freon TyreUp,medium,,0731 925 122,,"Bulevardul Bucureștii Noi 32, 012921 București, România",012921 București,4.9,56,google_places,2026-02-16T05:04:03Z
ChIJUWv1FU0DskARnfZrNa2SntQ,"Speed tires, Vulcanizare",small,,0726 386 011,,"Bulevardul Gloriei 101, nr 1, 013281 București, România",013281 București,4.9,28,google_places,2026-02-16T05:04:04Z
ChIJz571_kRyEW8Rxuw8jQ54b9Y,Vulcanizare Mobila OnCall,small,,0744 883 253,https://vulcanizaremobilaoncall.ro/,"Bd. Aerogării 8, 014054 București, România",014054 București,4.8,42,google_places,2026-02-16T05:04:07Z
ChIJl7CawP0BskAROXIroLrH1Ng,Dragma Impex,large,,0748 212 091,,"Strada Gheorghe Polizu, 011062 București, România",011062 București,3.9,314,google_places,2026-02-16T05:04:08Z
ChIJdzmkaisDskARmurqvWWLROw,Vulcanizare auto,medium,,0762 826 952,,"Șoseaua Gheorghe Ionescu Sisești 6-8, București, România",București,4.2,63,google_places,2026-02-16T05:04:08Z
ChIJ8RxMma74sUARg6aI9i7jxEs,"Depozitul de roti- anvelope, service roti ,Geometrie 3D, vulcanizare sector 1,Baterii Auto",large,office@depozitulderoti.ro,021 230 1404,http://depozitulderoti.ro/,"Șoseaua București - Târgoviște 77, 013503 București, România",013503 București,4.6,327,google_places,2026-02-16T05:04:10Z
ChIJRTMmnrEDskAR12v9eH5wVsw,Mendy auto expert,medium,,0723 552 748,https://www.listafirme.ro/mendy-auto-expert-srl-25111918/,"Strada Natației Nr. 6, 013323 București, România",013323 București,4.6,101,google_places,2026-02-16T05:04:13Z
ChIJcRkk714DskARkjlgVjxflGM,Euromaster Bucuresti Sos. Odai,large,,021 318 5460,https://www.euromaster.ro/centru/bucuresti/bucuresti/yctzoxz-euromaster-bucuresti-sos.-odai?utm_source=Google&utm_medium=organic&utm_campaign=Uberall_GBP&utm_content=LDS&utm_term=Uberall_GBP,"Șoseaua Odăii 173A, 013606 București, România",013606 București,4.8,1100,google_places,2026-02-16T05:04:14Z
ChIJY0uHPvr4sUARdIqkC5bTBLE,Auto Mitcony Com,medium,,021 241 1000,http://www.mitcony.ro/,"Strada Hortensiei 63, 023012 București, România",023012 București,4.5,163,google_places,2026-02-16T05:04:42Z
ChIJpwpMguL5sUARdj_naNJxgNU,Doctor Auto,medium,,0726 744 244,https://doctorautoservice.ro/,"Strada Fântânica 40, București, România",București,4.5,57,google_places,2026-02-16T05:04:55Z
ChIJk6U4d5P5sUAR-W6LvjKMEm0,Exclusive Service Repair,medium,office@exclusiveservice.ro,0753 773 333,http://www.exclusiveservice.ro/,"Bulevardul Basarabia 256, 030352 București, România",030352 București,4.7,59,google_places,2026-02-16T05:04:58Z
ChIJyRu9FCr_sUAR_AJ3T62XS2I,Bazy Auto,medium,,,http://www.bazyautoserv.ro/,"Str. Matei Voievod 116, 021453 București, România",021453 București,4.3,98,google_places,2026-02-16T05:04:59Z
ChIJxY1ZHQD_sUARTKbS1SIt9FA,Electrica auto,unknown,,,,"Piața Sfântul Ștefan 10, 030167 București, România",030167 București,,,google_places,2026-02-16T05:05:11Z
ChIJM2Ussr_5sUARbhWE79kAkEw,Multimedia Car Service SRL,medium,,0733 488 994,http://prosystem.ro/,"Strada Păstorului 32, 020349 București, România",020349 București,4.8,85,google_places,2026-02-16T05:05:12Z
ChIJgyt0nsP-sUAR0RQKTteaumE,MECATAL SERV,medium,office@gearup.ro,0769 546 227,http://www.gearup.ro/,"Șoseaua Morarilor 2 In Incinta Fostei Fabrici FRB, 022452 București, România",022452 București,4.7,126,google_places,2026-02-16T05:05:16Z
ChIJ_QT0U0_5sUARFot2xp2Pt2g,Vulcanizare Vergului - Auto Serv Solutions,medium,,,,"Șos. Vergului, 022447 București, România",022447 București,4.8,163,google_places,2026-02-16T05:05:27Z
ChIJuyHIuTv5sUARi7z8RkJkJR4,VULCANIZARE TOP TYRES,large,office@toptyres.ro,0799 250 410,http://www.toptyres.ro/,"Șoseaua Fundeni 13, 022313 București, România",022313 București,4.7,232,google_places,2026-02-16T05:05:29Z
ChIJ3dgyBgD5sUARZ380vGJnx4A,Vulcanizare Nick Auto-Soft,medium,,0734 207 207,,"Șoseaua Andronache 201, 022524 București, România",022524 București,5,94,google_places,2026-02-16T05:05:29Z
ChIJidDZ0j35sUARPJ0YTLRpHWs,Vulcanizare Colentina. Vulcanizare Sector 2. Vulcanizare Auto Sector 2,small,,0729 088 920,,"Str. Doamna Ghica 235, 022826 București, România",022826 București,2.9,39,google_places,2026-02-16T05:05:30Z
ChIJv52c2jP5sUARR4ndqlKJKc0,La Tavi Auto,medium,,0765 211 357,https://www.facebook.com/AutoT-Car-Service-104876968852561,"Strada Gherghiței 27, 077190 București, România",077190 București,4.9,63,google_places,2026-02-16T05:05:30Z
ChIJQS618u_4sUARdt1r33jE62c,VULCANIZARE FUNDENI - PRIMAT SILVER,large,gestiune@primatsilver.ro,0757 117 170,http://www.primatsilver.ro/,"Șoseaua Fundeni 272, 022329 București, România",022329 București,4.6,223,google_places,2026-02-16T05:05:33Z
ChIJe_VbVtf5sUARlF8h6Emjki8,Vulcanizare Auto,small,,,,"Strada Vatra Luminoasă 69, 021913 București, România",021913 București,4.6,20,google_places,2026-02-16T05:05:34Z
ChIJhawK2Z_4sUARp279fuH2Cm0,Spălătorie Auto Ecologică și Vulcanizare,large,,0722 857 660,,"Strada Biserica Floreasca 10, 020322 București, România",020322 București,4.6,306,google_places,2026-02-16T05:05:34Z
ChIJtd00rwf5sUARyMTGzRN_zuw,La Dorel Vulcanizare,small,,0764 809 831,,"Șos. Vergului 10, 022441 București, România",022441 București,5,48,google_places,2026-02-16T05:05:34Z
ChIJfeeg8tv4sUARxGb-KCu-Ehs,Vulcanizare,medium,,0722 614 627,,"Strada Heliade Între Vii 16, 023383 București, România",023383 București,4.5,88,google_places,2026-02-16T05:05:35Z
ChIJd5DlMAD_sUAR-GQc6b3qiyw,La mihai vulcanizare,small,,0753 824 719,,"Strada Viitorului 59, 030167 București, România",030167 București,5,12,google_places,2026-02-16T05:05:35Z
ChIJo5iod-7_sUARUl-HjWhAvnI,Incarcare Freon Auto,large,,0762 893 709,,"Bulevardul Energeticienilor 84, 032091 București, România",032091 București,4.8,275,google_places,2026-02-16T05:05:47Z
ChIJb4ztUWD9sUARe5guZgvXRH8,"Eve Auto Star, Bucuresti, sector 3, service autorizat RAR, multimarca, atelier de tinichigerie vopsitorie",small,,,,"Drumul Lunca Corbului 2, 032365 București, România",032365 București,5,2,google_places,2026-02-16T05:05:59Z
ChIJwy7S8kz5sUARP4a_rgi-8-8,ClassAutoService,large,,0745 377 623,,"Bulevardul 1 Decembrie 1918 1P, 300231 București, România",300231 București,4.5,285,google_places,2026-02-16T05:05:59Z
ChIJ_TF0XWz8sUARkFEnvlw8C-0,EDS Service,large,,0740 300 040,http://www.edsauto.ro/,"in spatele IKEA 2, Bulevardul Theodor Pallady 57, 032258 București, România",032258 București,4.5,770,google_places,2026-02-16T05:06:22Z
ChIJZ6oSsKn-sUARVfjCfcJoI8s,Electric Master Motors /Alternatoare/ Electromotoare,medium,comenzimastermotors@gmail.com,0723 619 915,http://mastermotors.ro/,"Brățării 25, Strada Brățării nr 25, 032534 București, România",032534 București,4.6,197,google_places,2026-02-16T05:06:39Z
ChIJebh_Cq3-sUARmnm95aGBWqQ,Vulcanizare & Freon Sector 3 Bucuresti,large,,0725 937 300,,"Bulevardul 1 Decembrie 1918 7E, 077085 București, România",077085 București,4,202,google_places,2026-02-16T05:06:50Z
ChIJy-gwT_f-sUARqf1hPmXyghA,AUTO AMOT,medium,,0723 249 253,,"Splaiul Unirii 239, București, România",București,4.3,159,google_places,2026-02-16T05:06:51Z
ChIJvyaYkpH-sUAR3f1D1FVsRRw,Vulcanizare-Bucuresti/Fizicienilor,large,office@vulcanizare-bucuresti.ro,0742 282 282,http://www.vulcanizare-bucuresti.ro/,"Strada Fizicienilor 21a, 077160 București, România",077160 București,4.5,275,google_places,2026-02-16T05:06:54Z
